customer_id,customer_city,customer_state_province,customer_country,birthdate,marital_status,yearly_income,gender,num_children_at_home,education,acct_open_date,member_card
9042,Mexico City,Mexico DF,Mexico,1929.02.08,M,$30K - $50K,M,3,Partial College,1992.12.27,Golden
9043,Grossmont,Washington,USA,1975.12.16,S,$10K - $30K,F,0,Partial High School,1992.11.24,Normal
9044,Newport Beach,Washington,USA,1917.03.05,M,$30K - $50K,M,1,Partial High School,1993.06.05,Bronze
9045,National City,Washington,USA,1927.03.09,S,$50K - $70K,M,0,Bachelors Degree,1992.06.01,Bronze
9046,Novato,Washington,USA,1925.06.24,S,$10K - $30K,F,0,Partial High School,1991.10.10,Normal
9047,Kirkland,Washington,USA,1938.10.26,S,$110K - $130K,F,0,Partial High School,1992.01.11,Normal
9048,San Carlos,Washington,USA,1961.07.17,S,$70K - $90K,F,0,Bachelors Degree,1992.01.02,Bronze
9049,Acapulco,Guerrero,Mexico,1944.09.20,S,$130K - $150K,M,0,Graduate Degree,1992.07.28,Bronze
9050,Beaverton,Oregon,USA,1947.10.05,S,$70K - $90K,M,0,High School Degree,1993.05.03,Bronze
9051,Imperial Beach,Washington,USA,1939.02.12,M,$10K - $30K,M,2,Partial High School,1990.04.04,Normal
9052,Grossmont,Washington,USA,1973.04.05,M,$50K - $70K,M,3,Bachelors Degree,1991.03.11,Golden
9053,Richmond,Washington,USA,1930.07.07,M,$30K - $50K,M,4,High School Degree,1992.03.12,Normal
9054,Anacortes,Washington,USA,1950.10.27,S,$130K - $150K,M,0,Bachelors Degree,1992.10.19,Normal
9055,Pomona,Washington,USA,1979.08.27,M,$10K - $30K,F,0,Partial High School,1993.07.17,Normal
9056,N. Vancouver,British Columbia,Canada,1941.01.11,M,$10K - $30K,M,0,Partial High School,1993.08.23,Normal
9057,Chula Vista,Washington,USA,1953.09.24,M,$130K - $150K,M,0,Partial High School,1994.10.14,Silver
9058,Lemon Grove,Washington,USA,1978.11.13,S,$10K - $30K,M,0,Partial High School,1992.04.27,Normal
9059,Tixapan,Mexico DF,Mexico,1974.03.07,M,$30K - $50K,M,0,High School Degree,1990.11.21,Bronze
9060,Vancouver,British Columbia,Canada,1960.05.05,M,$50K - $70K,M,4,Bachelors Degree,1992.03.26,Golden
9061,Kirkland,Washington,USA,1932.01.05,S,$10K - $30K,M,0,Partial High School,1994.10.20,Normal
9062,Oregon City,Oregon,USA,1962.12.18,S,$10K - $30K,F,0,Partial High School,1991.02.10,Normal
9063,Yakima,Washington,USA,1949.05.01,M,$30K - $50K,M,1,Partial High School,1993.07.28,Bronze
9064,Puyallup,Washington,USA,1934.09.17,M,$50K - $70K,F,3,Partial College,1990.04.16,Golden
9065,Woodburn,Oregon,USA,1949.07.17,M,$50K - $70K,F,1,Bachelors Degree,1992.06.12,Bronze
9066,Santa Fe,Mexico DF,Mexico,1926.08.10,M,$50K - $70K,F,0,Partial College,1993.09.03,Bronze
9067,Lakewood,Washington,USA,1950.07.14,S,$30K - $50K,F,0,High School Degree,1992.04.02,Bronze
9068,Downey,Washington,USA,1946.06.04,S,$30K - $50K,M,0,High School Degree,1991.11.06,Bronze
9069,Beverly Hills,Washington,USA,1935.06.04,S,$90K - $110K,M,0,Partial High School,1993.07.03,Normal
9070,Chula Vista,Washington,USA,1917.05.21,M,$30K - $50K,F,0,High School Degree,1992.03.19,Bronze
9071,Langford,British Columbia,Canada,1920.02.02,M,$30K - $50K,M,4,High School Degree,1991.07.14,Golden
9072,Spring Valley,Washington,USA,1914.03.11,M,$10K - $30K,M,0,Partial High School,1993.08.01,Normal
9073,Beaverton,Oregon,USA,1958.08.20,M,$30K - $50K,M,3,Partial College,1992.06.17,Golden
9074,Beaverton,Oregon,USA,1945.06.07,S,$30K - $50K,M,0,High School Degree,1992.08.27,Normal
9075,Burbank,Washington,USA,1911.08.22,S,$30K - $50K,M,0,High School Degree,1991.03.05,Bronze
9076,Newton,British Columbia,Canada,1928.06.16,S,$30K - $50K,F,0,High School Degree,1991.02.07,Normal
9077,Burien,Washington,USA,1933.10.14,M,$30K - $50K,M,0,Partial High School,1991.09.09,Bronze
9078,Anacortes,Washington,USA,1937.09.08,M,$30K - $50K,F,1,Partial College,1994.09.24,Bronze
9079,Oak Bay,British Columbia,Canada,1956.09.16,M,$110K - $130K,F,1,High School Degree,1994.10.12,Bronze
9080,Oregon City,Oregon,USA,1973.10.01,S,$30K - $50K,M,0,High School Degree,1993.03.24,Bronze
9081,Arcadia,Washington,USA,1962.08.09,M,$50K - $70K,M,2,High School Degree,1993.02.18,Bronze
9082,Westminster,British Columbia,Canada,1959.02.16,S,$30K - $50K,M,0,Partial High School,1990.10.10,Bronze
9083,Mill Valley,Washington,USA,1957.12.01,S,$50K - $70K,M,0,Partial High School,1992.02.05,Bronze
9084,Los Angeles,Washington,USA,1915.07.16,S,$30K - $50K,M,0,High School Degree,1992.11.04,Bronze
9085,Issaquah,Washington,USA,1947.06.23,S,$110K - $130K,M,0,High School Degree,1992.04.26,Bronze
9086,Langley,British Columbia,Canada,1961.02.11,M,$10K - $30K,F,0,Partial High School,1992.04.01,Normal
9087,Beverly Hills,Washington,USA,1926.07.17,S,$30K - $50K,F,0,High School Degree,1994.08.04,Bronze
9088,Edmonds,Washington,USA,1965.07.06,S,$110K - $130K,F,0,Partial High School,1994.05.15,Bronze
9089,Tixapan,Mexico DF,Mexico,1958.05.02,M,$50K - $70K,M,0,Bachelors Degree,1991.03.13,Bronze
9090,San Andres,Mexico DF,Mexico,1920.03.24,M,$30K - $50K,M,0,High School Degree,1993.01.20,Bronze
9091,Haney,British Columbia,Canada,1916.08.21,S,$50K - $70K,M,0,Bachelors Degree,1991.04.19,Bronze
9092,Bellflower,Washington,USA,1965.02.13,M,$10K - $30K,M,0,Partial High School,1994.02.03,Normal
9093,Vancouver,British Columbia,Canada,1944.06.19,S,$30K - $50K,M,0,High School Degree,1991.03.18,Bronze
9094,San Jose,Washington,USA,1980.01.11,M,$10K - $30K,F,1,Partial High School,1991.04.13,Normal
9095,West Covina,Washington,USA,1949.07.04,S,$70K - $90K,F,0,Partial College,1994.05.09,Bronze
9096,Palo Alto,Washington,USA,1940.07.25,S,$70K - $90K,F,0,Bachelors Degree,1991.06.19,Normal
9097,Hidalgo,Zacatecas,Mexico,1953.11.16,S,$10K - $30K,F,0,Partial High School,1993.03.20,Normal
9098,Lake Oswego,Oregon,USA,1924.05.04,M,$50K - $70K,F,3,Bachelors Degree,1992.05.26,Golden
9099,La Mesa,Washington,USA,1954.11.13,S,$10K - $30K,M,0,Partial High School,1991.08.03,Normal
9100,Chula Vista,Washington,USA,1944.02.25,M,$50K - $70K,M,2,Bachelors Degree,1991.10.12,Bronze
9101,Los Angeles,Washington,USA,1938.10.03,S,$30K - $50K,M,0,High School Degree,1993.11.04,Bronze
9102,Bremerton,Washington,USA,1914.02.15,M,$10K - $30K,F,0,Partial High School,1991.10.14,Normal
9103,Torrance,Washington,USA,1911.03.18,S,$110K - $130K,F,0,Bachelors Degree,1994.03.01,Golden
9104,Langley,British Columbia,Canada,1924.03.16,M,$90K - $110K,M,4,Graduate Degree,1992.07.10,Silver
9105,National City,Washington,USA,1962.12.20,M,$30K - $50K,F,2,High School Degree,1990.02.04,Silver
9106,National City,Washington,USA,1943.02.01,M,$90K - $110K,M,2,High School Degree,1991.10.19,Bronze
9107,Cliffside,British Columbia,Canada,1919.01.09,M,$70K - $90K,F,0,Bachelors Degree,1991.09.16,Bronze
9108,Santa Fe,Mexico DF,Mexico,1930.03.25,M,$30K - $50K,F,0,High School Degree,1991.05.24,Golden
9109,Downey,Washington,USA,1941.03.01,M,$50K - $70K,M,1,Bachelors Degree,1991.05.21,Bronze
9110,Kirkland,Washington,USA,1939.06.17,M,$50K - $70K,F,0,Bachelors Degree,1994.08.03,Bronze
9111,Tacoma,Washington,USA,1952.11.19,S,$30K - $50K,F,0,Partial High School,1990.06.23,Golden
9112,San Gabriel,Washington,USA,1975.08.10,M,$10K - $30K,M,0,Partial High School,1992.02.16,Normal
9113,Berkeley,Washington,USA,1958.09.13,M,$10K - $30K,F,2,Partial High School,1992.07.15,Normal
9114,Metchosin,British Columbia,Canada,1973.03.09,S,$70K - $90K,M,0,High School Degree,1994.09.02,Bronze
9115,Portland,Oregon,USA,1953.02.05,M,$30K - $50K,F,4,High School Degree,1991.08.03,Golden
9116,Hidalgo,Zacatecas,Mexico,1917.04.25,S,$10K - $30K,M,0,Partial High School,1993.07.09,Normal
9117,Burlingame,Washington,USA,1943.08.27,S,$10K - $30K,M,0,Partial High School,1993.06.10,Normal
9118,Coronado,Washington,USA,1963.11.20,M,$10K - $30K,F,2,Partial High School,1993.03.17,Normal
9119,N. Vancouver,British Columbia,Canada,1922.08.20,M,$70K - $90K,M,2,Bachelors Degree,1991.11.15,Silver
9120,Shawnee,British Columbia,Canada,1967.04.15,M,$30K - $50K,F,3,High School Degree,1990.12.21,Golden
9121,Westminster,British Columbia,Canada,1949.02.03,S,$50K - $70K,M,0,Bachelors Degree,1991.12.21,Silver
9122,Woodland Hills,Washington,USA,1974.03.19,M,$30K - $50K,M,4,High School Degree,1993.03.22,Golden
9123,Port Orchard,Washington,USA,1912.09.25,S,$90K - $110K,M,0,Bachelors Degree,1992.01.28,Normal
9124,La Mesa,Washington,USA,1955.08.11,S,$10K - $30K,M,0,Partial High School,1994.04.06,Normal
9125,Woodburn,Oregon,USA,1928.04.12,S,$50K - $70K,M,0,Bachelors Degree,1991.12.27,Bronze
9126,Cliffside,British Columbia,Canada,1970.07.09,S,$50K - $70K,F,0,Bachelors Degree,1992.04.17,Bronze
9127,Spring Valley,Washington,USA,1945.08.07,S,$10K - $30K,M,0,Partial High School,1991.09.07,Normal
9128,Burnaby,British Columbia,Canada,1930.01.23,S,$30K - $50K,F,0,Partial College,1992.05.23,Bronze
9129,Lynnwood,Washington,USA,1945.10.23,S,$110K - $130K,F,0,High School Degree,1994.07.19,Golden
9130,San Diego,Washington,USA,1922.12.16,M,$110K - $130K,M,3,Partial College,1994.01.02,Golden
9131,Woodland Hills,Washington,USA,1946.10.20,S,$150K +,M,0,Partial High School,1992.05.16,Silver
9132,Lake Oswego,Oregon,USA,1942.09.11,S,$30K - $50K,M,0,High School Degree,1992.03.04,Bronze
9133,El Cajon,Washington,USA,1930.09.10,S,$30K - $50K,M,0,High School Degree,1991.11.02,Bronze
9134,Yakima,Washington,USA,1913.09.27,M,$70K - $90K,M,3,High School Degree,1992.09.04,Silver
9135,Novato,Washington,USA,1915.05.09,S,$70K - $90K,M,0,High School Degree,1992.06.10,Normal
9136,Bellingham,Washington,USA,1922.09.01,M,$90K - $110K,M,0,Bachelors Degree,1994.03.13,Bronze
9137,Langford,British Columbia,Canada,1954.11.27,M,$90K - $110K,F,4,Graduate Degree,1993.05.13,Normal
9138,Sooke,British Columbia,Canada,1941.09.13,M,$110K - $130K,F,4,Partial High School,1993.06.22,Golden
9139,Walla Walla,Washington,USA,1923.04.27,S,$10K - $30K,F,0,Partial High School,1993.10.14,Normal
9140,Arcadia,Washington,USA,1928.10.10,S,$70K - $90K,M,0,Bachelors Degree,1993.11.13,Bronze
9141,Santa Anita,Mexico DF,Mexico,1945.06.19,M,$70K - $90K,M,4,Bachelors Degree,1993.07.15,Golden
9142,Vancouver,British Columbia,Canada,1937.02.02,S,$50K - $70K,M,0,Partial High School,1991.03.18,Bronze
9143,Merida,Yucatan,Mexico,1956.02.10,M,$50K - $70K,F,3,Bachelors Degree,1992.08.17,Bronze
9144,Salem,Oregon,USA,1973.03.22,S,$10K - $30K,M,0,High School Degree,1991.01.03,Normal
9145,Santa Monica,Washington,USA,1962.12.03,M,$70K - $90K,F,1,High School Degree,1991.11.23,Bronze
9146,Walla Walla,Washington,USA,1975.11.18,S,$10K - $30K,M,0,Partial High School,1992.05.04,Normal
9147,Richmond,Washington,USA,1961.07.19,S,$70K - $90K,F,0,Bachelors Degree,1993.08.27,Bronze
9148,Oakland,Washington,USA,1919.02.07,S,$70K - $90K,M,0,Graduate Degree,1991.03.12,Silver
9149,Camacho,Zacatecas,Mexico,1951.01.14,S,$70K - $90K,M,0,Bachelors Degree,1991.01.05,Bronze
9150,Royal Oak,British Columbia,Canada,1966.08.01,M,$10K - $30K,F,0,Partial High School,1991.04.18,Normal
9151,Everett,Washington,USA,1930.02.07,S,$30K - $50K,F,0,High School Degree,1993.09.21,Bronze
9152,Lincoln Acres,Washington,USA,1969.02.24,M,$90K - $110K,F,3,Partial College,1992.03.21,Golden
9153,La Jolla,Washington,USA,1963.12.20,S,$110K - $130K,M,0,Partial High School,1993.12.18,Bronze
9154,La Jolla,Washington,USA,1972.12.02,M,$30K - $50K,F,0,Partial High School,1992.02.09,Bronze
9155,Redmond,Washington,USA,1974.11.01,S,$30K - $50K,F,0,High School Degree,1994.02.25,Bronze
9156,Pomona,Washington,USA,1954.05.20,S,$150K +,M,0,Bachelors Degree,1992.11.08,Silver
9157,Bellflower,Washington,USA,1932.09.26,M,$10K - $30K,F,1,Partial High School,1994.04.08,Normal
9158,West Covina,Washington,USA,1968.04.18,S,$30K - $50K,F,0,High School Degree,1993.02.19,Silver
9159,Everett,Washington,USA,1949.02.22,M,$30K - $50K,F,1,High School Degree,1992.03.15,Bronze
9160,Santa Monica,Washington,USA,1928.10.05,S,$10K - $30K,F,0,Partial High School,1993.03.25,Normal
9161,La Jolla,Washington,USA,1949.04.11,S,$50K - $70K,M,0,Bachelors Degree,1991.01.26,Bronze
9162,Lebanon,Oregon,USA,1921.09.26,M,$50K - $70K,M,2,Bachelors Degree,1994.03.05,Bronze
9163,Redmond,Washington,USA,1951.04.08,M,$50K - $70K,F,3,Bachelors Degree,1993.02.24,Golden
9164,Issaquah,Washington,USA,1940.06.20,S,$10K - $30K,F,0,Partial High School,1992.05.07,Normal
9165,San Jose,Washington,USA,1935.03.25,S,$10K - $30K,M,0,Partial High School,1991.08.10,Normal
9166,Vancouver,British Columbia,Canada,1923.09.20,M,$30K - $50K,M,0,High School Degree,1993.08.20,Bronze
9167,Milwaukie,Oregon,USA,1920.10.23,S,$110K - $130K,F,0,Partial College,1992.11.07,Golden
9168,Langford,British Columbia,Canada,1921.07.10,S,$10K - $30K,F,0,Partial High School,1991.08.27,Normal
9169,Yakima,Washington,USA,1958.05.14,M,$70K - $90K,F,1,Bachelors Degree,1993.02.21,Bronze
9170,West Covina,Washington,USA,1921.09.09,S,$30K - $50K,M,0,High School Degree,1993.08.25,Bronze
9171,Lynnwood,Washington,USA,1955.05.06,M,$10K - $30K,F,0,Partial High School,1993.07.22,Normal
9172,National City,Washington,USA,1967.07.22,M,$10K - $30K,F,1,Partial High School,1990.05.14,Normal
9173,Beaverton,Oregon,USA,1977.07.26,S,$130K - $150K,M,0,High School Degree,1994.05.11,Bronze
9174,Royal Oak,British Columbia,Canada,1975.10.14,S,$30K - $50K,F,0,High School Degree,1993.09.19,Silver
9175,Chula Vista,Washington,USA,1918.04.16,S,$90K - $110K,F,0,Bachelors Degree,1993.06.13,Bronze
9176,Yakima,Washington,USA,1941.11.07,S,$30K - $50K,M,0,Partial College,1991.03.06,Bronze
9177,Renton,Washington,USA,1924.02.10,S,$30K - $50K,F,0,Partial College,1991.08.04,Bronze
9178,Guadalajara,Jalisco,Mexico,1940.07.06,S,$30K - $50K,M,0,Partial College,1993.09.18,Bronze
9179,Newport Beach,Washington,USA,1932.09.13,M,$30K - $50K,F,4,High School Degree,1994.05.08,Golden
9180,Woodland Hills,Washington,USA,1953.08.22,S,$10K - $30K,M,0,Partial High School,1992.07.26,Normal
9181,Imperial Beach,Washington,USA,1980.12.24,S,$10K - $30K,M,0,Partial High School,1992.04.15,Normal
9182,Downey,Washington,USA,1930.04.17,S,$110K - $130K,M,0,Graduate Degree,1992.03.07,Bronze
9183,Santa Cruz,Washington,USA,1959.12.17,M,$30K - $50K,M,3,High School Degree,1993.09.20,Golden
9184,Bremerton,Washington,USA,1934.08.12,S,$30K - $50K,M,0,Partial College,1993.01.10,Bronze
9185,Royal Oak,British Columbia,Canada,1933.03.14,S,$10K - $30K,F,0,Bachelors Degree,1994.07.14,Normal
9186,Oak Bay,British Columbia,Canada,1958.04.03,S,$50K - $70K,M,0,Partial College,1992.12.26,Silver
9187,Puyallup,Washington,USA,1912.04.16,M,$10K - $30K,M,3,Partial High School,1990.07.20,Normal
9188,Long Beach,Washington,USA,1956.03.02,S,$30K - $50K,M,0,Partial College,1993.02.09,Bronze
9189,San Andres,Mexico DF,Mexico,1940.02.14,S,$50K - $70K,M,0,Bachelors Degree,1990.10.03,Golden
9190,Los Angeles,Washington,USA,1970.02.27,M,$30K - $50K,M,3,Partial High School,1991.10.09,Golden
9191,Orizaba,Veracruz,Mexico,1945.03.26,S,$30K - $50K,M,0,High School Degree,1994.07.11,Bronze
9192,Issaquah,Washington,USA,1930.07.14,S,$30K - $50K,F,0,Partial High School,1991.11.16,Bronze
9193,Beverly Hills,Washington,USA,1958.08.25,M,$10K - $30K,F,1,Partial High School,1992.02.11,Normal
9194,Puyallup,Washington,USA,1923.07.08,M,$50K - $70K,M,3,Bachelors Degree,1992.11.22,Silver
9195,La Jolla,Washington,USA,1947.06.11,M,$70K - $90K,M,3,Bachelors Degree,1992.06.04,Golden
9196,Richmond,Washington,USA,1942.04.02,S,$30K - $50K,F,0,Partial College,1992.04.19,Bronze
9197,Orizaba,Veracruz,Mexico,1943.07.12,M,$70K - $90K,M,0,Bachelors Degree,1991.12.17,Bronze
9198,Port Hammond,British Columbia,Canada,1925.06.02,M,$110K - $130K,M,1,Bachelors Degree,1992.04.21,Bronze
9199,Anacortes,Washington,USA,1916.11.27,S,$10K - $30K,F,0,Partial High School,1992.09.16,Normal
9200,Spokane,Washington,USA,1923.04.19,S,$10K - $30K,F,0,Partial High School,1994.09.03,Normal
9201,Daly City,Washington,USA,1954.06.18,M,$10K - $30K,F,0,Partial High School,1993.11.03,Normal
9202,Daly City,Washington,USA,1923.07.18,M,$30K - $50K,M,2,Partial College,1993.02.13,Bronze
9203,Grossmont,Washington,USA,1963.09.20,M,$50K - $70K,M,4,Bachelors Degree,1992.08.18,Silver
9204,Newport Beach,Washington,USA,1969.05.04,M,$50K - $70K,M,1,Bachelors Degree,1993.10.04,Bronze
9205,Sedro Woolley,Washington,USA,1915.12.13,M,$130K - $150K,M,0,High School Degree,1992.03.22,Bronze
9206,Olympia,Washington,USA,1977.08.23,S,$30K - $50K,M,0,High School Degree,1991.02.10,Golden
9207,Shawnee,British Columbia,Canada,1926.08.03,S,$30K - $50K,F,0,High School Degree,1992.07.09,Normal
9208,Burien,Washington,USA,1955.12.27,S,$10K - $30K,F,0,High School Degree,1991.11.21,Normal
9209,Torrance,Washington,USA,1933.07.24,M,$50K - $70K,F,3,Bachelors Degree,1990.09.14,Silver
9210,N. Vancouver,British Columbia,Canada,1942.04.15,S,$10K - $30K,F,0,Partial High School,1992.04.23,Normal
9211,San Carlos,Washington,USA,1928.11.16,S,$70K - $90K,F,0,Graduate Degree,1993.07.18,Bronze
9212,Concord,Washington,USA,1955.06.04,S,$10K - $30K,F,0,Partial High School,1990.02.03,Normal
9213,Lake Oswego,Oregon,USA,1918.05.11,S,$70K - $90K,M,0,Bachelors Degree,1993.05.28,Bronze
9214,La Cruz,Sinaloa,Mexico,1932.01.26,M,$30K - $50K,M,3,High School Degree,1993.08.14,Silver
9215,Richmond,British Columbia,Canada,1967.06.04,M,$30K - $50K,F,3,High School Degree,1991.04.13,Normal
9216,Seattle,Washington,USA,1936.06.21,M,$50K - $70K,M,2,Bachelors Degree,1991.12.25,Bronze
9217,Bellflower,Washington,USA,1941.07.28,S,$30K - $50K,F,0,High School Degree,1992.10.22,Bronze
9218,Bellflower,Washington,USA,1960.02.12,M,$70K - $90K,F,1,Partial High School,1993.08.05,Silver
9219,Novato,Washington,USA,1974.04.22,M,$30K - $50K,M,3,High School Degree,1991.10.04,Golden
9220,Guadalajara,Jalisco,Mexico,1942.07.03,S,$10K - $30K,F,0,Partial High School,1994.09.15,Normal
9221,Woodland Hills,Washington,USA,1920.10.09,S,$50K - $70K,M,0,Bachelors Degree,1991.02.14,Bronze
9222,Ladner,British Columbia,Canada,1956.06.28,S,$70K - $90K,M,0,High School Degree,1992.09.26,Bronze
9223,Coronado,Washington,USA,1937.03.05,M,$30K - $50K,M,4,High School Degree,1991.10.22,Golden
9224,Olympia,Washington,USA,1928.03.26,S,$30K - $50K,M,0,Partial High School,1992.10.05,Bronze
9225,Oregon City,Oregon,USA,1938.05.21,M,$30K - $50K,F,2,High School Degree,1993.05.22,Bronze
9226,Santa Anita,Mexico DF,Mexico,1921.02.20,M,$10K - $30K,F,0,Partial High School,1993.10.12,Normal
9227,Bellflower,Washington,USA,1939.05.18,S,$10K - $30K,F,0,Partial High School,1992.06.26,Normal
9228,Torrance,Washington,USA,1928.08.03,S,$50K - $70K,F,0,Partial College,1991.09.08,Silver
9229,Concord,Washington,USA,1923.04.08,S,$70K - $90K,M,0,Bachelors Degree,1994.12.11,Bronze
9230,Marysville,Washington,USA,1911.10.03,S,$50K - $70K,F,0,Partial College,1992.12.22,Silver
9231,Lake Oswego,Oregon,USA,1978.11.06,M,$30K - $50K,F,2,Partial High School,1991.09.11,Bronze
9232,Royal Oak,British Columbia,Canada,1979.08.20,S,$70K - $90K,M,0,Bachelors Degree,1993.03.20,Bronze
9233,El Cajon,Washington,USA,1946.06.25,M,$70K - $90K,M,4,Partial High School,1992.11.25,Golden
9234,Spring Valley,Washington,USA,1959.05.24,S,$10K - $30K,F,0,Partial High School,1992.06.02,Normal
9235,Mexico City,Mexico DF,Mexico,1923.11.21,M,$50K - $70K,M,1,Bachelors Degree,1992.05.26,Bronze
9236,Lebanon,Oregon,USA,1935.03.10,S,$70K - $90K,M,0,Bachelors Degree,1993.11.07,Bronze
9237,Portland,Oregon,USA,1945.02.13,S,$50K - $70K,F,0,Bachelors Degree,1991.11.06,Bronze
9238,Camacho,Zacatecas,Mexico,1955.09.13,S,$10K - $30K,M,0,Partial High School,1993.04.15,Normal
9239,Long Beach,Washington,USA,1968.02.15,M,$90K - $110K,M,0,Partial High School,1990.04.19,Bronze
9240,El Cajon,Washington,USA,1921.10.06,S,$30K - $50K,M,0,High School Degree,1993.01.26,Bronze
9241,Santa Anita,Mexico DF,Mexico,1974.11.08,S,$10K - $30K,M,0,Bachelors Degree,1993.07.25,Normal
9242,Everett,Washington,USA,1977.02.21,M,$30K - $50K,M,0,Bachelors Degree,1990.05.28,Bronze
9243,Tixapan,Mexico DF,Mexico,1969.04.27,S,$30K - $50K,M,0,Partial College,1992.04.02,Silver
9244,Mexico City,Mexico DF,Mexico,1933.06.20,M,$10K - $30K,M,3,Partial High School,1993.03.08,Normal
9245,Ballard,Washington,USA,1930.10.25,M,$30K - $50K,M,1,High School Degree,1994.03.09,Bronze
9246,Haney,British Columbia,Canada,1938.10.07,S,$150K +,M,0,High School Degree,1990.04.24,Silver
9247,Burien,Washington,USA,1979.10.18,S,$30K - $50K,M,0,Partial College,1992.01.22,Bronze
9248,Marysville,Washington,USA,1941.03.02,S,$50K - $70K,F,0,Bachelors Degree,1992.05.12,Bronze
9249,Merida,Yucatan,Mexico,1941.09.04,M,$30K - $50K,F,1,High School Degree,1993.07.03,Normal
9250,Shawnee,British Columbia,Canada,1912.04.28,M,$30K - $50K,F,0,High School Degree,1991.01.16,Normal
9251,Lemon Grove,Washington,USA,1920.10.06,M,$90K - $110K,M,4,Partial High School,1993.08.10,Bronze
9252,Glendale,Washington,USA,1976.01.03,S,$50K - $70K,M,0,Bachelors Degree,1992.11.15,Bronze
9253,Guadalajara,Jalisco,Mexico,1948.09.04,M,$90K - $110K,F,1,Graduate Degree,1993.10.20,Silver
9254,Marysville,Washington,USA,1978.08.17,M,$50K - $70K,F,3,Bachelors Degree,1994.10.26,Golden
9255,Langford,British Columbia,Canada,1965.01.27,M,$130K - $150K,M,1,Partial High School,1991.07.03,Golden
9256,Albany,Oregon,USA,1950.05.15,M,$30K - $50K,F,3,High School Degree,1992.12.08,Bronze
9257,Glendale,Washington,USA,1965.04.15,S,$70K - $90K,M,0,Bachelors Degree,1994.03.04,Bronze
9258,Langley,British Columbia,Canada,1913.04.11,M,$130K - $150K,M,1,Partial High School,1993.12.15,Normal
9259,Palo Alto,Washington,USA,1937.03.15,M,$30K - $50K,M,1,Partial College,1992.07.13,Silver
9260,Burlingame,Washington,USA,1932.02.06,M,$50K - $70K,F,2,Bachelors Degree,1992.05.28,Bronze
